order_id,promised_delivery_date,actual_delivery_date,delivery_partner,delivery_status
ORD002092,2026-06-14,2026-06-16,Shadowfax,Delivered
ORD002093,2026-06-19,2026-06-22,Ekart,Delivered
ORD002094,2026-04-24,2026-04-24,BlueDart,Delivered
ORD002095,2026-01-02,,Delhivery,In Transit/Lost
ORD002096,2025-11-25,2025-11-28,Delhivery,Delivered
ORD002097,2025-05-04,2025-05-04,Xpressbees,Delivered
ORD002098,2025-10-13,2025-10-15,Xpressbees,Delivered
ORD002099,2025-06-11,2025-06-11,Ekart,Delivered
ORD002100,2026-09-01,2026-09-02,Ekart,Delivered
ORD002101,2026-03-02,2026-03-03,BlueDart,Delivered
ORD002102,2026-07-15,2026-07-15,Ekart,Delivered
ORD002103,2025-10-16,2025-10-16,BlueDart,Delivered
ORD002104,2026-09-05,2026-09-08,Xpressbees,Delivered
ORD002105,2025-05-04,2025-05-07,Delhivery,Delivered
ORD002106,2026-08-08,2026-08-08,Shadowfax,Delivered
ORD002107,2026-05-04,,Shadowfax,In Transit/Lost
ORD002108,2025-11-08,2025-11-11,Xpressbees,Delivered
ORD002109,2025-04-07,2025-04-14,Xpressbees,Delivered
ORD002110,2026-08-18,2026-08-18,Xpressbees,Delivered
ORD002111,2025-08-11,,Shadowfax,In Transit/Lost
ORD002112,2026-03-10,2026-03-10,BlueDart,Delivered
ORD002113,2026-07-12,2026-07-13,Shadowfax,Delivered
ORD002117,2025-07-05,2025-07-12,Ekart,Delivered
ORD002118,2025-08-11,2025-08-11,Ekart,Delivered
ORD002119,2025-09-02,2025-09-02,Delhivery,Delivered
ORD002120,2025-12-28,2025-12-29,Ekart,Delivered
ORD002121,2026-06-29,2026-06-30,Shadowfax,Delivered
ORD002122,2025-08-03,2025-08-03,Delhivery,Delivered
ORD002124,2025-10-12,2025-10-12,Ekart,Delivered
ORD002125,2025-12-05,2025-12-06,Shadowfax,Delivered
ORD002126,2026-05-08,2026-05-08,Xpressbees,Delivered
ORD002127,2025-11-13,,Ekart,In Transit/Lost
ORD002128,2026-05-03,2026-05-03,Delhivery,Delivered
ORD002129,2026-05-19,2026-05-19,Delhivery,Delivered
ORD002130,2025-08-20,,Ekart,In Transit/Lost
ORD002131,2026-03-22,2026-03-22,Delhivery,Delivered
ORD002133,2026-07-29,2026-07-29,Delhivery,Delivered
ORD002134,2026-03-25,2026-03-26,Delhivery,Delivered
ORD002135,2025-08-19,2025-08-19,BlueDart,Delivered
ORD002136,2025-10-29,2025-11-05,Ekart,Delivered
ORD002137,2025-04-05,2025-04-06,Xpressbees,Delivered
ORD002139,2025-06-01,2025-06-01,Ekart,Delivered
ORD002140,2025-08-14,2025-08-14,Xpressbees,Delivered
ORD002141,2026-02-11,2026-02-13,BlueDart,Delivered
ORD002142,2026-09-01,2026-09-02,Delhivery,Delivered
ORD002143,2025-09-10,2025-09-10,Ekart,Delivered
ORD002144,2025-07-20,2025-07-20,BlueDart,Delivered
ORD002145,2025-04-04,,Delhivery,In Transit/Lost
ORD002147,2025-04-29,,BlueDart,In Transit/Lost
ORD002148,2025-08-26,2025-08-29,Ekart,Delivered
ORD002149,2026-04-12,2026-04-12,Xpressbees,Delivered
ORD002150,2026-06-14,2026-06-16,Xpressbees,Delivered
ORD002151,2026-02-03,2026-02-03,Xpressbees,Delivered
ORD002152,2026-03-01,2026-03-01,Ekart,Delivered
ORD002153,2025-09-17,2025-09-17,Shadowfax,Delivered
ORD002154,2025-10-20,2025-10-20,Delhivery,Delivered
ORD002156,2025-03-30,2025-04-01,Xpressbees,Delivered
ORD002157,2025-09-23,2025-09-23,Ekart,Delivered
ORD002158,2025-09-27,2025-09-30,Xpressbees,Delivered
ORD002159,2025-11-20,2025-11-21,Delhivery,Delivered
ORD002160,2025-11-30,2025-12-01,BlueDart,Delivered
ORD002161,2026-04-27,2026-04-27,BlueDart,Delivered
ORD002163,2026-04-06,2026-04-13,BlueDart,Delivered
ORD002164,2026-03-24,2026-03-25,Xpressbees,Delivered
ORD002165,2025-08-08,2025-08-09,BlueDart,Delivered
ORD002166,2025-04-10,2025-04-10,BlueDart,Delivered
ORD002167,2026-06-26,2026-06-26,Xpressbees,Delivered
ORD002168,2026-08-28,2026-08-28,Shadowfax,Delivered
ORD002169,2026-02-27,2026-02-28,Shadowfax,Delivered
ORD002170,2026-01-22,2026-01-25,BlueDart,Delivered
ORD002171,2025-09-28,2025-10-01,BlueDart,Delivered
ORD002172,2025-07-14,2025-07-16,Xpressbees,Delivered
ORD002173,2026-09-06,2026-09-06,Xpressbees,Delivered
ORD002175,2025-08-28,2025-08-30,Shadowfax,Delivered
ORD002176,2025-09-11,2025-09-12,Xpressbees,Delivered
ORD002177,2026-03-22,2026-03-23,Shadowfax,Delivered
ORD002179,2026-02-23,2026-02-24,Delhivery,Delivered
ORD002181,2025-09-30,2025-09-30,Xpressbees,Delivered
ORD002182,2025-11-12,,Ekart,In Transit/Lost
ORD002183,2026-09-13,2026-09-16,Ekart,Delivered
ORD002185,2026-09-01,2026-09-01,BlueDart,Delivered
ORD002186,2026-01-20,,Delhivery,In Transit/Lost
ORD002187,2025-12-15,2025-12-22,Ekart,Delivered
ORD002188,2025-07-27,2025-07-29,Shadowfax,Delivered
ORD002189,2026-08-03,2026-08-05,Xpressbees,Delivered
ORD002190,2025-06-04,2025-06-04,Xpressbees,Delivered
ORD002191,2026-02-15,,Delhivery,In Transit/Lost
ORD002192,2026-06-27,2026-06-27,Ekart,Delivered
ORD002193,2025-05-16,2025-05-19,Shadowfax,Delivered
ORD002194,2025-07-21,2025-07-21,Ekart,Delivered
ORD002196,2026-01-28,2026-01-28,Shadowfax,Delivered
ORD002199,2026-05-19,2026-05-19,Xpressbees,Delivered
ORD002200,2026-04-23,2026-04-30,Delhivery,Delivered
ORD002202,2025-10-30,2025-11-02,Delhivery,Delivered
ORD002203,2026-05-05,2026-05-05,Delhivery,Delivered
ORD002204,2025-11-03,,Ekart,In Transit/Lost
ORD002205,2026-02-11,2026-02-14,BlueDart,Delivered
ORD002206,2025-09-14,2025-09-15,Shadowfax,Delivered
ORD002207,2025-10-07,2025-10-14,Xpressbees,Delivered
ORD002208,2025-05-22,,Ekart,In Transit/Lost
ORD002209,2026-07-15,,Shadowfax,In Transit/Lost
ORD002210,2026-08-23,2026-08-30,Xpressbees,Delivered
ORD002211,2026-05-11,2026-05-11,BlueDart,Delivered
ORD002212,2025-09-11,,Shadowfax,In Transit/Lost
ORD002213,2026-01-08,2026-01-09,BlueDart,Delivered
ORD002214,2025-10-23,2025-10-24,BlueDart,Delivered
ORD002215,2026-07-01,2026-07-08,Delhivery,Delivered
ORD002216,2025-12-18,2025-12-18,Xpressbees,Delivered
ORD002217,2025-12-01,2025-12-01,Ekart,Delivered
ORD002218,2026-06-13,2026-06-13,BlueDart,Delivered
ORD002219,2025-11-22,2025-11-22,Shadowfax,Delivered
ORD002220,2026-08-06,2026-08-06,Shadowfax,Delivered
ORD002222,2025-08-25,2025-08-28,BlueDart,Delivered
ORD002223,2026-01-04,2026-01-04,BlueDart,Delivered
ORD002224,2025-09-21,2025-09-21,Ekart,Delivered
ORD002225,2025-11-28,2025-11-28,BlueDart,Delivered
ORD002226,2025-06-27,2025-06-27,BlueDart,Delivered
ORD002228,2025-10-18,2025-10-18,Xpressbees,Delivered
ORD002229,2026-03-11,2026-03-18,BlueDart,Delivered
ORD002230,2026-08-31,,Shadowfax,In Transit/Lost
ORD002231,2025-10-30,2025-11-02,BlueDart,Delivered
ORD002232,2026-03-03,2026-03-03,Ekart,Delivered
ORD002233,2026-02-22,2026-02-25,Shadowfax,Delivered
ORD002234,2025-06-06,2025-06-06,Xpressbees,Delivered
ORD002235,2026-02-21,2026-02-22,Xpressbees,Delivered
ORD002236,2026-09-14,2026-09-15,Ekart,Delivered
ORD002237,2026-02-11,2026-02-13,BlueDart,Delivered
ORD002238,2026-04-24,2026-04-24,Shadowfax,Delivered
ORD002239,2026-08-18,2026-08-19,Delhivery,Delivered
ORD002240,2025-09-14,2025-09-14,Ekart,Delivered
ORD002241,2025-08-05,2025-08-05,BlueDart,Delivered
ORD002242,2026-01-27,2026-01-27,Shadowfax,Delivered
ORD002243,2025-12-05,2025-12-05,Xpressbees,Delivered
ORD002244,2025-05-13,2025-05-16,Delhivery,Delivered
ORD002245,2025-10-11,2025-10-14,BlueDart,Delivered
ORD002246,2026-04-29,2026-04-29,BlueDart,Delivered
ORD002247,2026-07-16,2026-07-16,Ekart,Delivered
ORD002250,2026-07-05,2026-07-05,Ekart,Delivered
ORD002251,2026-06-26,2026-06-28,Xpressbees,Delivered
ORD002252,2025-06-20,2025-06-23,Xpressbees,Delivered
ORD002253,2025-10-11,2025-10-11,Xpressbees,Delivered
ORD002254,2026-07-09,2026-07-12,Shadowfax,Delivered
ORD002255,2025-06-28,2025-06-28,Shadowfax,Delivered
ORD002256,2026-08-11,,Shadowfax,In Transit/Lost
ORD002258,2025-09-16,2025-09-16,Shadowfax,Delivered
ORD002259,2025-08-31,2025-09-01,Ekart,Delivered
ORD002260,2026-07-19,,Shadowfax,In Transit/Lost
ORD002261,2025-07-13,2025-07-14,Delhivery,Delivered
ORD002262,2025-11-30,2025-12-07,Delhivery,Delivered
ORD002264,2026-02-13,2026-02-13,Delhivery,Delivered
ORD002265,2026-09-10,2026-09-12,Ekart,Delivered
ORD002266,2026-05-27,,BlueDart,In Transit/Lost
ORD002267,2026-09-02,2026-09-02,Xpressbees,Delivered
ORD002268,2025-12-21,2025-12-23,Shadowfax,Delivered
ORD002269,2025-05-24,2025-05-24,Delhivery,Delivered
ORD002270,2026-02-14,2026-02-14,Delhivery,Delivered
ORD002271,2025-09-18,2025-09-18,BlueDart,Delivered
ORD002273,2025-06-18,,BlueDart,In Transit/Lost
ORD002274,2025-11-30,2025-11-30,Ekart,Delivered
ORD002275,2026-08-25,2026-09-01,Ekart,Delivered
ORD002276,2025-03-26,2025-03-29,Xpressbees,Delivered
ORD002277,2025-04-12,2025-04-12,Xpressbees,Delivered
ORD002278,2026-03-24,2026-03-24,Ekart,Delivered
ORD002279,2026-07-05,2026-07-05,Xpressbees,Delivered
ORD002280,2026-09-14,2026-09-14,Delhivery,Delivered
ORD002281,2026-07-04,,Xpressbees,In Transit/Lost
ORD002282,2025-05-01,,Ekart,In Transit/Lost
ORD002283,2025-11-05,2025-11-05,Ekart,Delivered
ORD002284,2025-08-12,2025-08-14,Shadowfax,Delivered
ORD002285,2026-04-15,2026-04-15,Shadowfax,Delivered
ORD002286,2025-05-29,2025-05-29,Delhivery,Delivered
ORD002287,2026-05-19,2026-05-21,Ekart,Delivered
ORD002288,2026-03-09,2026-03-09,Shadowfax,Delivered
ORD002289,2026-01-07,2026-01-10,Shadowfax,Delivered
ORD002290,2025-04-04,,Ekart,In Transit/Lost
ORD002292,2026-04-21,,Delhivery,In Transit/Lost
ORD002293,2025-08-31,2025-08-31,Ekart,Delivered
ORD002294,2025-10-25,,Xpressbees,In Transit/Lost
ORD002295,2026-06-12,2026-06-12,Ekart,Delivered
ORD002296,2026-05-13,2026-05-15,Xpressbees,Delivered
ORD002298,2026-04-13,2026-04-13,Xpressbees,Delivered
ORD002299,2025-12-27,2025-12-27,BlueDart,Delivered
ORD002300,2026-03-08,2026-03-15,Xpressbees,Delivered
ORD002301,2025-11-12,2025-11-12,Delhivery,Delivered
ORD002304,2025-08-11,2025-08-11,Delhivery,Delivered
ORD002305,2026-06-13,2026-06-13,BlueDart,Delivered
ORD002306,2026-05-05,2026-05-12,Ekart,Delivered
ORD002307,2025-05-22,2025-05-22,Delhivery,Delivered
ORD002308,2025-06-25,2025-06-25,BlueDart,Delivered
ORD002309,2025-11-01,2025-11-01,Ekart,Delivered
ORD002310,2025-09-22,2025-09-24,Delhivery,Delivered
ORD002311,2026-07-29,2026-07-29,Delhivery,Delivered
ORD002312,2026-05-26,2026-05-28,Xpressbees,Delivered
ORD002313,2025-07-16,2025-07-19,Xpressbees,Delivered
ORD002314,2025-05-15,2025-05-16,Ekart,Delivered
ORD002315,2026-03-06,2026-03-06,Shadowfax,Delivered
ORD002317,2026-07-22,2026-07-23,Shadowfax,Delivered
ORD002318,2025-12-16,2025-12-16,Ekart,Delivered
ORD002319,2025-08-04,2025-08-04,Ekart,Delivered
ORD002320,2025-08-11,2025-08-14,BlueDart,Delivered
ORD002321,2025-08-30,,Shadowfax,In Transit/Lost
ORD002322,2025-11-20,,Ekart,In Transit/Lost
ORD002324,2026-04-04,2026-04-05,Ekart,Delivered
ORD002325,2026-01-24,2026-01-26,Ekart,Delivered
ORD002326,2026-02-06,2026-02-06,Delhivery,Delivered
ORD002327,2026-05-11,2026-05-12,Ekart,Delivered
ORD002328,2025-06-10,2025-06-10,Shadowfax,Delivered
ORD002329,2025-08-26,2025-08-29,Delhivery,Delivered
ORD002331,2025-10-12,2025-10-13,BlueDart,Delivered
ORD002332,2025-10-05,2025-10-05,BlueDart,Delivered
ORD002333,2025-08-27,2025-09-03,Xpressbees,Delivered
ORD002334,2026-08-15,2026-08-15,Delhivery,Delivered
ORD002335,2025-06-17,2025-06-17,Delhivery,Delivered
ORD002336,2026-03-03,2026-03-04,BlueDart,Delivered
ORD002338,2025-11-15,2025-11-15,Shadowfax,Delivered
ORD002340,2026-04-28,2026-04-29,Delhivery,Delivered
ORD002341,2026-04-02,,Shadowfax,In Transit/Lost
ORD002342,2025-06-11,,Xpressbees,In Transit/Lost
ORD002343,2025-08-27,2025-08-29,Ekart,Delivered
ORD002344,2025-10-19,2025-10-20,Ekart,Delivered
ORD002345,2026-03-04,2026-03-04,Delhivery,Delivered
ORD002348,2025-09-03,,Xpressbees,In Transit/Lost
ORD002349,2026-02-02,2026-02-02,Shadowfax,Delivered
ORD002350,2025-08-13,2025-08-13,BlueDart,Delivered
ORD002351,2026-04-17,2026-04-17,Shadowfax,Delivered
ORD002352,2026-04-30,2026-04-30,Ekart,Delivered
ORD002353,2026-09-11,2026-09-11,Delhivery,Delivered
ORD002354,2025-10-28,2025-10-29,Ekart,Delivered
ORD002355,2026-02-22,,Shadowfax,In Transit/Lost
ORD002356,2025-06-24,2025-06-25,Delhivery,Delivered
ORD002357,2025-09-24,2025-09-24,BlueDart,Delivered
ORD002358,2025-06-16,2025-06-16,Xpressbees,Delivered
ORD002359,2026-06-29,2026-07-06,BlueDart,Delivered
ORD002360,2025-09-10,2025-09-10,BlueDart,Delivered
ORD002361,2025-10-13,2025-10-14,Shadowfax,Delivered
ORD002362,2026-07-04,2026-07-04,Shadowfax,Delivered
ORD002363,2025-12-12,2025-12-14,Delhivery,Delivered
ORD002364,2025-06-22,,Ekart,In Transit/Lost
ORD002365,2026-01-02,2026-01-02,Ekart,Delivered
ORD002367,2026-07-23,2026-07-24,Ekart,Delivered
ORD002368,2025-03-30,2025-03-30,Shadowfax,Delivered
ORD002369,2026-08-19,2026-08-19,BlueDart,Delivered
ORD002370,2025-09-24,2025-09-24,Xpressbees,Delivered
ORD002371,2025-09-08,2025-09-09,Ekart,Delivered
ORD002372,2025-07-24,2025-07-26,Shadowfax,Delivered
ORD002373,2025-08-21,2025-08-22,BlueDart,Delivered
ORD002375,2026-05-24,2026-05-24,Delhivery,Delivered
ORD002376,2026-03-09,2026-03-10,Delhivery,Delivered
ORD002377,2025-10-01,,Shadowfax,In Transit/Lost
ORD002378,2025-11-29,2025-11-29,Xpressbees,Delivered
ORD002379,2026-07-30,,Delhivery,In Transit/Lost
ORD002380,2026-07-26,2026-07-26,Delhivery,Delivered
ORD002381,2026-06-22,2026-06-24,BlueDart,Delivered
ORD002382,2026-06-23,2026-06-25,BlueDart,Delivered
ORD002383,2026-05-21,2026-05-21,Xpressbees,Delivered
ORD002384,2026-01-01,2026-01-01,Ekart,Delivered
ORD002385,2025-07-27,,BlueDart,In Transit/Lost
ORD002387,2026-03-18,,Ekart,In Transit/Lost
ORD002388,2025-10-25,,Xpressbees,In Transit/Lost
ORD002389,2025-05-17,2025-05-17,BlueDart,Delivered
ORD002390,2025-09-18,2025-09-21,Shadowfax,Delivered
ORD002392,2026-01-17,2026-01-20,Ekart,Delivered
ORD002393,2026-01-08,2026-01-08,Xpressbees,Delivered
ORD002394,2026-04-30,2026-05-03,Shadowfax,Delivered
ORD002395,2026-07-08,2026-07-08,Ekart,Delivered
ORD002396,2026-08-31,,Xpressbees,In Transit/Lost
ORD002397,2025-04-25,2025-04-25,Ekart,Delivered
ORD002398,2026-01-26,2026-01-26,Delhivery,Delivered
ORD002399,2025-08-06,,Delhivery,In Transit/Lost
ORD002400,2025-08-11,2025-08-11,Shadowfax,Delivered
ORD002401,2026-04-29,,Delhivery,In Transit/Lost
ORD002402,2026-03-30,2026-03-30,Ekart,Delivered
ORD002403,2026-03-10,2026-03-13,Xpressbees,Delivered
ORD002404,2025-08-05,,Xpressbees,In Transit/Lost
ORD002405,2026-04-01,2026-04-01,Shadowfax,Delivered
ORD002406,2025-11-26,2025-11-26,Delhivery,Delivered
ORD002407,2025-04-15,2025-04-16,Delhivery,Delivered
ORD002408,2026-02-17,2026-02-17,BlueDart,Delivered
ORD002409,2026-01-17,2026-01-17,Xpressbees,Delivered
ORD002410,2025-05-12,2025-05-14,BlueDart,Delivered
ORD002411,2025-07-03,2025-07-04,Ekart,Delivered
ORD002413,2025-04-27,2025-04-27,BlueDart,Delivered
ORD002414,2026-07-23,2026-07-23,Ekart,Delivered
ORD002415,2026-01-01,2026-01-02,BlueDart,Delivered
ORD002416,2025-04-27,2025-04-27,Delhivery,Delivered
ORD002417,2025-07-25,2025-07-25,Xpressbees,Delivered
ORD002418,2026-02-02,2026-02-02,Shadowfax,Delivered
ORD002419,2026-02-01,2026-02-01,Shadowfax,Delivered
ORD002420,2025-11-29,2025-12-01,BlueDart,Delivered
ORD002421,2026-01-07,,Ekart,In Transit/Lost
ORD002422,2026-05-18,2026-05-18,Ekart,Delivered
ORD002424,2026-03-02,2026-03-02,Xpressbees,Delivered
ORD002425,2025-07-09,,Shadowfax,In Transit/Lost
ORD002426,2025-05-24,2025-05-24,Ekart,Delivered
ORD002427,2025-05-10,2025-05-10,Delhivery,Delivered
ORD002428,2025-07-09,2025-07-12,BlueDart,Delivered
ORD002429,2026-01-12,2026-01-15,Shadowfax,Delivered
ORD002430,2025-07-17,2025-07-24,Delhivery,Delivered
ORD002432,2026-01-26,2026-01-27,Shadowfax,Delivered
ORD002433,2026-02-03,2026-02-04,Xpressbees,Delivered
ORD002434,2026-07-03,2026-07-03,Ekart,Delivered
ORD002436,2026-07-17,2026-07-17,Ekart,Delivered
ORD002437,2026-05-18,2026-05-18,BlueDart,Delivered
ORD002438,2025-07-06,2025-07-06,Delhivery,Delivered
ORD002439,2026-06-03,,BlueDart,In Transit/Lost
ORD002440,2026-02-20,2026-02-20,Xpressbees,Delivered
ORD002441,2025-11-27,2025-11-27,Ekart,Delivered
ORD002442,2025-03-25,,Delhivery,In Transit/Lost
ORD002443,2026-05-04,2026-05-05,Xpressbees,Delivered
ORD002445,2025-12-17,,Xpressbees,In Transit/Lost
ORD002446,2025-06-29,2025-06-30,Xpressbees,Delivered
ORD002447,2025-12-21,2025-12-24,Ekart,Delivered
ORD002448,2025-12-25,2025-12-25,Delhivery,Delivered
ORD002449,2026-08-19,2026-08-21,Shadowfax,Delivered
ORD002450,2025-09-01,2025-09-01,Ekart,Delivered
ORD002451,2026-07-06,2026-07-06,Xpressbees,Delivered
ORD002452,2025-08-04,2025-08-05,BlueDart,Delivered
ORD002453,2025-08-19,2025-08-19,Delhivery,Delivered
ORD002454,2026-01-22,2026-01-22,Ekart,Delivered
ORD002458,2026-08-15,2026-08-15,Shadowfax,Delivered
ORD002459,2025-12-12,2025-12-12,Delhivery,Delivered
ORD002460,2025-09-12,2025-09-14,Delhivery,Delivered
ORD002461,2026-09-01,2026-09-01,Ekart,Delivered
ORD002462,2025-12-04,2025-12-11,Xpressbees,Delivered
ORD002463,2025-06-19,2025-06-19,BlueDart,Delivered
ORD002464,2025-04-29,,Shadowfax,In Transit/Lost
ORD002465,2025-11-13,2025-11-20,BlueDart,Delivered
ORD002466,2025-09-04,2025-09-04,Shadowfax,Delivered
ORD002467,2026-08-06,2026-08-07,Shadowfax,Delivered
ORD002468,2025-11-20,2025-11-23,Delhivery,Delivered
ORD002469,2026-03-02,2026-03-03,Delhivery,Delivered
ORD002470,2026-01-07,2026-01-09,Xpressbees,Delivered
ORD002471,2025-07-01,,BlueDart,In Transit/Lost
ORD002472,2026-05-18,2026-05-18,Ekart,Delivered
ORD002473,2026-05-08,2026-05-09,Xpressbees,Delivered
ORD002474,2025-07-16,2025-07-16,Shadowfax,Delivered
ORD002476,2025-09-14,2025-09-14,Xpressbees,Delivered
ORD002477,2026-01-03,2026-01-06,BlueDart,Delivered
ORD002478,2025-05-18,2025-05-18,Shadowfax,Delivered
ORD002479,2025-09-02,2025-09-02,Ekart,Delivered
ORD002480,2026-02-17,2026-02-18,Ekart,Delivered
ORD002481,2026-01-25,2026-01-26,Shadowfax,Delivered
ORD002482,2025-06-14,2025-06-14,Ekart,Delivered
ORD002485,2026-05-24,2026-05-24,Ekart,Delivered
ORD002486,2026-06-27,2026-06-28,Shadowfax,Delivered
ORD002488,2025-06-15,2025-06-15,BlueDart,Delivered
ORD002489,2026-08-23,2026-08-23,Delhivery,Delivered
ORD002490,2026-09-06,2026-09-06,BlueDart,Delivered
ORD002491,2026-03-10,2026-03-10,Ekart,Delivered
ORD002492,2026-05-23,2026-05-23,Delhivery,Delivered
ORD002493,2026-05-20,2026-05-22,BlueDart,Delivered
ORD002494,2025-08-17,2025-08-19,Xpressbees,Delivered
ORD002495,2026-08-09,,Shadowfax,In Transit/Lost
ORD002497,2026-06-28,2026-06-28,BlueDart,Delivered
ORD002498,2025-09-02,,BlueDart,In Transit/Lost
ORD002499,2025-06-12,2025-06-13,Ekart,Delivered
ORD002500,2025-09-22,2025-09-22,Xpressbees,Delivered
ORD002501,2025-09-30,2025-10-01,Delhivery,Delivered
ORD002502,2026-04-30,2026-05-07,Ekart,Delivered
ORD002503,2025-11-20,2025-11-20,Xpressbees,Delivered
ORD002504,2025-11-10,2025-11-10,Ekart,Delivered
ORD002505,2025-10-22,2025-10-22,BlueDart,Delivered
ORD002506,2025-11-03,2025-11-05,Ekart,Delivered
ORD002507,2026-05-08,2026-05-09,BlueDart,Delivered
ORD002508,2025-10-29,2025-10-29,Shadowfax,Delivered
ORD002509,2026-08-30,2026-08-30,Shadowfax,Delivered
ORD002511,2026-05-31,2026-06-03,Shadowfax,Delivered
ORD002512,2026-09-02,2026-09-02,Shadowfax,Delivered
ORD002513,2026-05-13,2026-05-15,Ekart,Delivered
ORD002514,2025-04-04,2025-04-04,Delhivery,Delivered
ORD002515,2026-04-09,2026-04-09,Ekart,Delivered
ORD002516,2025-07-14,2025-07-15,Ekart,Delivered
ORD002518,2025-09-01,2025-09-01,Delhivery,Delivered
ORD002519,2025-10-12,2025-10-14,Ekart,Delivered
ORD002520,2025-09-14,2025-09-14,Ekart,Delivered
ORD002521,2026-05-27,2026-05-27,Ekart,Delivered
ORD002523,2026-01-21,2026-01-21,Shadowfax,Delivered
ORD002524,2025-07-11,2025-07-11,Delhivery,Delivered
ORD002525,2025-07-18,2025-07-21,Delhivery,Delivered
ORD002526,2025-12-22,2025-12-29,Delhivery,Delivered
ORD002527,2026-06-29,2026-07-06,Xpressbees,Delivered
ORD002528,2025-05-22,2025-05-22,Shadowfax,Delivered
ORD002529,2025-08-02,2025-08-02,BlueDart,Delivered
ORD002531,2025-12-10,,Ekart,In Transit/Lost
ORD002532,2026-04-17,2026-04-17,Ekart,Delivered
ORD002533,2025-12-01,,BlueDart,In Transit/Lost
ORD002534,2026-08-31,2026-09-02,Xpressbees,Delivered
ORD002535,2025-04-17,,Xpressbees,In Transit/Lost
ORD002536,2026-03-15,2026-03-15,Delhivery,Delivered
ORD002539,2025-12-14,2025-12-14,Delhivery,Delivered
ORD002540,2025-08-21,2025-08-24,BlueDart,Delivered
ORD002541,2026-02-16,2026-02-23,Ekart,Delivered
ORD002542,2025-10-12,2025-10-12,Ekart,Delivered
ORD002543,2025-05-17,2025-05-24,Ekart,Delivered
ORD002544,2026-03-04,,BlueDart,In Transit/Lost
ORD002545,2025-08-19,2025-08-19,Ekart,Delivered
ORD002548,2025-05-21,2025-05-23,Ekart,Delivered
ORD002549,2025-06-03,,Shadowfax,In Transit/Lost
ORD002550,2026-05-03,2026-05-03,Shadowfax,Delivered
ORD002551,2025-09-15,2025-09-15,Delhivery,Delivered
ORD002552,2026-05-18,2026-05-18,Shadowfax,Delivered
ORD002553,2025-11-03,2025-11-03,BlueDart,Delivered
ORD002555,2025-06-13,2025-06-13,Delhivery,Delivered
ORD002556,2025-09-03,2025-09-03,Delhivery,Delivered
ORD002557,2025-07-09,2025-07-09,BlueDart,Delivered
ORD002558,2025-05-09,2025-05-12,Delhivery,Delivered
ORD002559,2025-08-05,2025-08-05,BlueDart,Delivered
ORD002560,2026-01-27,2026-01-27,Shadowfax,Delivered
ORD002561,2026-05-11,2026-05-13,Ekart,Delivered
ORD002562,2025-08-13,2025-08-13,Delhivery,Delivered
ORD002563,2026-01-06,2026-01-06,BlueDart,Delivered
ORD002564,2025-08-29,2025-08-29,Shadowfax,Delivered
ORD002565,2025-04-06,,Delhivery,In Transit/Lost
ORD002566,2026-05-14,2026-05-14,Shadowfax,Delivered
ORD002567,2025-04-29,2025-04-29,Ekart,Delivered
ORD002568,2026-05-23,2026-05-24,Delhivery,Delivered
ORD002569,2026-04-14,2026-04-14,Delhivery,Delivered
ORD002570,2025-09-10,,BlueDart,In Transit/Lost
ORD002571,2026-06-26,2026-06-26,Xpressbees,Delivered
ORD002572,2026-07-27,2026-07-27,Xpressbees,Delivered
ORD002573,2025-11-21,,Delhivery,In Transit/Lost
ORD002575,2025-06-30,2025-06-30,Delhivery,Delivered
ORD002576,2025-12-01,2025-12-01,Delhivery,Delivered
ORD002577,2025-11-27,2025-11-27,Ekart,Delivered
ORD002578,2025-09-21,2025-09-21,Delhivery,Delivered
ORD002579,2026-03-23,,Shadowfax,In Transit/Lost
ORD002580,2026-04-09,2026-04-09,Shadowfax,Delivered
ORD002581,2025-08-10,2025-08-17,Ekart,Delivered
ORD002582,2026-05-03,2026-05-10,Delhivery,Delivered
ORD002583,2025-04-06,2025-04-08,Delhivery,Delivered
ORD002584,2025-05-29,2025-05-29,BlueDart,Delivered
ORD002585,2025-10-30,2025-10-30,Shadowfax,Delivered
ORD002586,2025-10-24,2025-10-24,Xpressbees,Delivered
ORD002587,2025-12-11,2025-12-11,BlueDart,Delivered
ORD002588,2025-04-17,2025-04-19,Delhivery,Delivered
ORD002589,2026-01-02,2026-01-02,Xpressbees,Delivered
ORD002590,2026-07-29,2026-07-29,Xpressbees,Delivered
ORD002591,2025-12-26,,Ekart,In Transit/Lost
ORD002592,2025-04-01,2025-04-04,BlueDart,Delivered
ORD002593,2025-11-16,,Xpressbees,In Transit/Lost
