date,channel,spend,impressions,clicks
2026-08-10,Organic Search,693.38,48716,2337
2026-08-10,Influencer,7576.28,25959,2018
2026-08-10,Email,8151.06,23252,894
2026-08-11,Instagram Ads,14814.05,13980,1238
2026-08-11,Google Ads,9750.04,13529,1042
2026-08-11,Referral,5584.37,31145,2148
2026-08-11,Organic Search,4809.0,30857,211
2026-08-11,Influencer,11825.09,45489,351
2026-08-11,Email,7857.94,45786,237
2026-08-12,Instagram Ads,3388.48,49597,1683
2026-08-12,Google Ads,13079.53,14409,1654
2026-08-12,Referral,3582.15,47236,1386
2026-08-12,Organic Search,848.67,2439,1331
2026-08-12,Influencer,1372.27,16946,1582
2026-08-12,Email,1914.0,8382,1668
2026-08-13,Instagram Ads,3926.53,48651,2754
2026-08-13,Google Ads,11697.29,37462,1228
2026-08-13,Referral,14716.8,24191,2837
2026-08-13,Organic Search,13832.85,41971,1012
2026-08-13,Influencer,6481.31,12008,1488
2026-08-13,Email,13372.18,16802,102
2026-08-14,Instagram Ads,4052.69,44392,2713
2026-08-14,Google Ads,2322.06,29375,65
2026-08-14,Referral,2947.87,16484,814
2026-08-14,Organic Search,13909.16,27309,2577
2026-08-14,Influencer,9328.54,30510,602
2026-08-14,Email,9731.05,31407,156
2026-08-15,Instagram Ads,2385.81,40600,1288
2026-08-15,Google Ads,11302.85,2065,2456
2026-08-15,Referral,10880.13,22646,382
2026-08-15,Organic Search,12779.11,5570,65
2026-08-15,Influencer,11794.48,38260,1021
2026-08-15,Email,9277.99,47061,1133
2026-08-16,Instagram Ads,14765.49,38667,2406
2026-08-16,Google Ads,6486.5,28393,1966
2026-08-16,Referral,12880.71,37542,2377
2026-08-16,Organic Search,13825.45,42394,1605
2026-08-16,Influencer,4482.09,49517,1503
2026-08-16,Email,9292.29,45192,2196
2026-08-17,Instagram Ads,10060.3,29947,312
2026-08-17,Google Ads,3557.88,3471,960
2026-08-17,Referral,2833.61,39875,644
2026-08-17,Organic Search,11878.53,20125,1271
2026-08-17,Influencer,3018.75,11923,489
2026-08-17,Email,3574.26,20162,885
2026-08-18,Instagram Ads,3654.72,7117,1044
2026-08-18,Google Ads,13235.87,16094,202
2026-08-18,Referral,13318.31,43370,256
2026-08-18,Organic Search,4695.13,11854,2594
2026-08-18,Influencer,5297.31,1095,827
2026-08-18,Email,918.87,9456,2492
2026-08-19,Instagram Ads,3381.99,1114,2431
2026-08-19,Google Ads,5403.01,34008,2058
2026-08-19,Referral,9813.82,2729,745
2026-08-19,Organic Search,846.77,30688,1506
2026-08-19,Influencer,2721.34,2300,2896
2026-08-19,Email,2997.29,24409,1659
2026-08-20,Instagram Ads,9113.0,6492,2144
2026-08-20,Google Ads,14818.95,1462,1832
2026-08-20,Referral,10741.67,15602,2662
2026-08-20,Organic Search,11927.25,18411,1040
2026-08-20,Influencer,8138.44,19447,1285
2026-08-20,Email,3849.59,17094,78
2026-08-21,Instagram Ads,5583.33,24078,2572
2026-08-21,Google Ads,6586.25,32982,1744
2026-08-21,Referral,3925.48,3292,2453
2026-08-21,Organic Search,14830.55,33122,1614
2026-08-21,Influencer,11584.28,42587,813
2026-08-21,Email,5216.94,31008,2740
2026-08-22,Instagram Ads,4040.63,29829,1630
2026-08-22,Google Ads,7543.83,17958,2300
2026-08-22,Referral,8450.71,16172,2418
2026-08-22,Organic Search,1871.89,10585,82
2026-08-22,Influencer,3849.46,33698,1534
2026-08-22,Email,11746.49,41367,1320
2026-08-23,Instagram Ads,1407.94,21271,1066
2026-08-23,Google Ads,1513.99,20483,168
2026-08-23,Referral,1973.92,39620,2213
2026-08-23,Organic Search,8633.33,46800,2347
2026-08-23,Influencer,4976.26,41127,1557
2026-08-23,Email,3993.91,14246,1942
2026-08-24,Instagram Ads,1997.96,39415,1096
2026-08-24,Google Ads,13371.6,13281,2244
2026-08-24,Referral,13350.1,1779,2248
2026-08-24,Organic Search,10620.64,35934,2124
2026-08-24,Influencer,5818.94,45113,958
2026-08-24,Email,7774.87,12996,2748
2026-08-25,Instagram Ads,8403.76,22996,658
2026-08-25,Google Ads,1500.69,4347,250
2026-08-25,Referral,12455.63,43051,421
2026-08-25,Organic Search,6359.89,37321,2917
2026-08-25,Influencer,5715.06,7091,1556
2026-08-25,Email,5603.33,27561,1121
2026-08-26,Instagram Ads,8335.56,32262,179
2026-08-26,Google Ads,3230.26,9875,545
2026-08-26,Referral,8007.01,1978,1028
2026-08-26,Organic Search,9396.54,48685,217
2026-08-26,Influencer,11030.92,36917,2305
2026-08-26,Email,8438.98,19314,724
2026-08-27,Instagram Ads,11951.37,44743,1535
2026-08-27,Google Ads,9456.5,1575,603
2026-08-27,Referral,11139.13,5528,1736
2026-08-27,Organic Search,8841.14,46495,235
2026-08-27,Influencer,13628.26,37162,334
2026-08-27,Email,3798.67,42145,1645
2026-08-28,Instagram Ads,3458.55,47653,1623
2026-08-28,Google Ads,12978.0,10360,1157
2026-08-28,Referral,10432.98,29359,802
2026-08-28,Organic Search,14367.06,22860,1540
2026-08-28,Influencer,6467.47,24916,2775
2026-08-28,Email,7620.12,30534,575
2026-08-29,Instagram Ads,12394.44,16008,1434
2026-08-29,Google Ads,10059.24,6505,2015
2026-08-29,Referral,2415.41,19386,2870
2026-08-29,Organic Search,8467.21,30842,2487
2026-08-29,Influencer,10390.8,31617,225
2026-08-29,Email,13386.68,38949,2502
2026-08-30,Instagram Ads,4348.51,19233,1597
2026-08-30,Google Ads,1930.09,15661,1341
2026-08-30,Referral,3784.83,4673,1766
2026-08-30,Organic Search,10742.37,19806,1240
2026-08-30,Influencer,7727.51,45624,61
2026-08-30,Email,6622.46,46620,2054
2026-08-31,Instagram Ads,4956.22,40891,309
2026-08-31,Google Ads,10412.36,26271,172
2026-08-31,Referral,2725.57,34243,1914
2026-08-31,Organic Search,13793.91,4578,145
2026-08-31,Influencer,11023.65,30326,316
2026-08-31,Email,2060.47,29111,1263
2026-09-01,Instagram Ads,7875.79,10490,846
2026-09-01,Google Ads,2601.57,24388,2807
2026-09-01,Referral,11435.65,27011,2356
2026-09-01,Organic Search,9509.43,42098,2138
2026-09-01,Influencer,14086.58,5060,2271
2026-09-01,Email,8264.88,7468,1215
2026-09-02,Instagram Ads,8113.86,36458,2653
2026-09-02,Google Ads,9259.39,26388,2862
2026-09-02,Referral,14111.94,22559,1123
2026-09-02,Organic Search,1568.69,5463,788
2026-09-02,Influencer,4520.94,47955,764
2026-09-02,Email,14476.76,40226,1734
2026-09-03,Instagram Ads,14873.39,4874,1788
2026-09-03,Google Ads,11605.76,6396,1072
2026-09-03,Referral,11905.27,12875,540
2026-09-03,Organic Search,7373.03,11387,2607
2026-09-03,Influencer,5036.53,10453,2866
2026-09-03,Email,1623.03,27991,1813
2026-09-04,Instagram Ads,6929.04,10406,917
2026-09-04,Google Ads,12077.55,44230,2427
2026-09-04,Referral,6395.22,22175,1811
2026-09-04,Organic Search,10931.6,27997,2950
2026-09-04,Influencer,5877.52,20052,2855
2026-09-04,Email,13392.33,27035,968
2026-09-05,Instagram Ads,7023.43,31954,2677
2026-09-05,Google Ads,10072.5,23911,1418
2026-09-05,Referral,9051.33,30140,500
2026-09-05,Organic Search,13439.66,6279,2186
2026-09-05,Influencer,9495.59,32551,2897
2026-09-05,Email,2398.6,47912,2174
2026-09-06,Instagram Ads,13517.12,35744,1867
2026-09-06,Google Ads,762.19,29407,865
2026-09-06,Referral,3655.97,42257,2250
2026-09-06,Organic Search,12658.4,18151,1871
2026-09-06,Influencer,2714.98,27985,1863
2026-09-06,Email,10959.61,11753,1628
2026-09-07,Instagram Ads,11327.06,8173,1009
2026-09-07,Google Ads,6545.48,23068,2743
2026-09-07,Referral,11114.44,15561,1684
2026-09-07,Organic Search,4973.69,32663,2884
2026-09-07,Influencer,6181.18,4010,2912
2026-09-07,Email,14641.07,12541,2804
2026-09-08,Instagram Ads,8309.48,47716,168
2026-09-08,Google Ads,7483.31,42232,2455
2026-09-08,Referral,14824.95,22096,2958
2026-09-08,Organic Search,9448.83,12902,1191
2026-09-08,Influencer,1791.97,17117,635
2026-09-08,Email,4555.64,40317,494
2026-09-09,Instagram Ads,11020.13,16737,2824
2026-09-09,Google Ads,12372.03,19714,2754
2026-09-09,Referral,10405.42,18666,743
2026-09-09,Organic Search,1686.32,24035,2182
2026-09-09,Influencer,2648.76,17726,1450
2026-09-09,Email,11170.89,45902,530
2026-09-10,Instagram Ads,4139.98,21050,942
2026-09-10,Google Ads,8357.11,10714,1464
2026-09-10,Referral,1383.36,35551,1615
2026-09-10,Organic Search,14230.54,40593,2458
2026-09-10,Influencer,2340.74,3336,1478
2026-09-10,Email,1503.3,13667,1078
2026-09-11,Instagram Ads,10551.5,5907,1523
2026-09-11,Google Ads,9086.89,41698,2743
2026-09-11,Referral,11545.49,48057,2275
2026-09-11,Organic Search,3222.1,39001,1210
2026-09-11,Influencer,2708.9,17181,1494
2026-09-11,Email,12558.87,9877,1862
2026-09-12,Instagram Ads,1380.23,1708,1877
2026-09-12,Google Ads,7494.6,48668,2708
2026-09-12,Referral,1577.58,40348,2010
2026-09-12,Organic Search,6243.22,10358,998
2026-09-12,Influencer,6237.07,41187,487
2026-09-12,Email,7643.97,43146,240
