order_id,customer_id,order_date,product_id,quantity,order_value,payment_method,order_status
ORD001249,CUST00047,2026-01-11,PRD001,1,2426.98,Credit Card,Delivered
ORD001250,CUST01076,2025-11-01,PRD010,2,3743.14,UPI,Returned
ORD001251,CUST00542,2026-04-20,PRD006,1,1192.82,Credit Card,Returned
ORD001252,CUST01193,2026-06-21,PRD002,1,13966.3,Net Banking,Delivered
ORD001253,CUST01109,2025-12-30,PRD002,3,43095.26,Net Banking,Delivered
ORD001254,CUST00609,2025-04-17,PRD009,3,,UPI,Delivered
ORD001255,CUST00639,2025-12-01,PRD007,1,925.98,UPI,Delivered
ORD001256,CUST00281,2025-12-29,PRD002,1,14381.5,UPI,Delivered
ORD001257,CUST00977,2025-11-14,PRD001,2,4701.11,UPI,Returned
ORD001258,CUST00542,2025-08-13,PRD003,2,85095.23,Credit Card,Delivered
ORD001259,CUST00168,2026-06-15,PRD006,1,1288.37,UPI,Delivered
ORD001260,CUST00035,2025-08-26,PRD008,1,2737.09,Net Banking,Cancelled
ORD001261,CUST00489,2025-07-30,PRD007,1,986.52,Net Banking,Delivered
ORD001262,CUST00385,2025-07-30,PRD008,2,5655.95,Net Banking,Delivered
ORD001263,CUST00796,2026-05-09,PRD004,2,6393.52,Net Banking,Delivered
ORD001264,CUST00843,2025-10-02,PRD010,1,1922.32,UPI,Delivered
ORD001265,CUST00861,2025-11-22,PRD005,3,4858.08,UPI,Delivered
ORD001266,CUST00831,2026-04-29,PRD010,1,,Net Banking,Cancelled
ORD001267,CUST00378,2025-05-22,PRD011,2,19340.11,Credit Card,Delivered
ORD001268,CUST00083,2025-07-29,PRD004,1,3404.97,COD,Cancelled
ORD001269,CUST00273,2026-04-20,PRD004,1,3350.14,Credit Card,Delivered
ORD001270,CUST00227,2026-07-09,PRD012,1,1400.27,COD,Delivered
ORD001271,CUST00296,2025-10-02,PRD003,3,117687.11,Debit Card,Delivered
ORD001272,CUST00666,2025-09-27,PRD007,2,1934.13,COD,Delivered
ORD001273,CUST00413,2025-12-19,PRD011,1,9352.24,Credit Card,Delivered
ORD001274,CUST01004,2026-07-27,PRD008,1,2774.71,COD,Delivered
ORD001275,CUST00950,2026-03-08,PRD003,1,42283.88,COD,Cancelled
ORD001276,CUST01074,2026-02-10,PRD005,1,1777.65,Credit Card,Delivered
ORD001277,CUST00581,2025-11-18,PRD005,1,1621.58,Net Banking,Delivered
ORD001278,CUST00134,2025-11-02,PRD010,2,3855.77,COD,Delivered
ORD001279,CUST00412,2026-01-22,PRD012,1,1493.53,Debit Card,Returned
ORD001280,CUST00329,2026-06-10,PRD008,1,2739.13,Credit Card,Delivered
ORD001281,CUST00996,2025-05-27,PRD007,1,954.22,Credit Card,Delivered
ORD001282,CUST00225,2026-01-05,PRD005,3,4994.82,UPI,Delivered
ORD001283,CUST00557,2026-05-14,PRD011,2,19490.86,UPI,Cancelled
ORD001284,CUST00129,2025-10-27,PRD010,1,1855.63,Credit Card,Delivered
ORD001285,CUST01139,2026-01-30,PRD010,2,3810.06,Credit Card,Cancelled
ORD001286,CUST01018,2025-06-03,PRD009,1,,Net Banking,Delivered
ORD001287,CUST00860,2025-08-08,PRD010,1,1837.76,UPI,Delivered
ORD001288,CUST00628,2025-08-22,PRD012,2,2939.42,Net Banking,Delivered
ORD001289,CUST00409,2025-09-06,PRD011,2,19919.32,Net Banking,Delivered
ORD001290,CUST01156,2025-05-04,PRD006,1,1250.24,Credit Card,Delivered
ORD001291,CUST00666,2025-11-03,PRD001,1,2438.76,Net Banking,Delivered
ORD001292,CUST00683,2026-09-02,PRD008,1,2867.77,UPI,Delivered
ORD001293,CUST00212,2026-01-26,PRD010,1,1972.32,Credit Card,Delivered
ORD001294,CUST00957,2026-02-25,PRD007,2,1812.71,Net Banking,Delivered
ORD001295,CUST00904,2026-05-12,PRD012,1,1381.26,Debit Card,Delivered
ORD001296,CUST00199,2026-07-19,PRD001,1,2395.92,UPI,Delivered
ORD001297,CUST00575,2026-07-07,PRD011,2,19784.23,UPI,Returned
ORD001298,CUST00698,2025-03-29,PRD004,2,6861.83,Net Banking,Delivered
ORD001299,CUST01100,2025-05-25,PRD012,3,4155.77,COD,Delivered
ORD001300,CUST00568,2025-08-10,PRD009,1,24238.7,UPI,Delivered
ORD001301,CUST01003,2026-01-14,PRD004,2,6368.25,Net Banking,Returned
ORD001302,CUST01194,2026-08-05,PRD004,2,6597.09,Debit Card,Delivered
ORD001303,CUST00731,2026-04-26,PRD008,2,5414.33,UPI,Delivered
ORD001304,CUST01171,2025-05-28,PRD001,3,6876.3,Credit Card,Delivered
ORD001305,CUST00480,2025-04-08,PRD012,1,1378.46,Credit Card,Cancelled
ORD001306,CUST00405,2025-11-08,PRD003,1,41544.18,Credit Card,Delivered
ORD001307,CUST00276,2026-03-28,PRD001,1,2430.04,Debit Card,Cancelled
ORD001308,CUST00614,2026-09-06,PRD011,2,18124.72,Credit Card,Delivered
ORD001309,CUST00971,2025-05-31,PRD007,1,902.61,Credit Card,Delivered
ORD001310,CUST00861,2026-07-02,PRD002,1,13816.76,Credit Card,Cancelled
ORD001311,CUST00851,2026-07-30,PRD002,2,29435.84,Debit Card,Delivered
ORD001312,CUST01066,2026-07-22,PRD012,2,2857.35,Net Banking,Returned
ORD001313,CUST01200,2025-09-28,PRD006,2,2597.28,Net Banking,Delivered
ORD001314,CUST01162,2025-10-24,PRD004,2,6725.74,COD,Delivered
ORD001315,CUST00572,2026-01-15,PRD006,1,1289.42,UPI,Delivered
ORD001316,CUST00402,2026-04-09,PRD007,1,,UPI,Delivered
ORD001317,CUST01191,2025-05-24,PRD002,3,40739.35,Net Banking,Delivered
ORD001318,CUST00232,2026-07-18,PRD009,2,48246.35,Credit Card,Delivered
ORD001319,CUST00109,2026-07-19,PRD009,1,23078.58,Credit Card,Delivered
ORD001320,CUST00493,2026-02-03,PRD001,2,4769.93,UPI,Returned
ORD001321,CUST00495,2026-02-16,PRD009,2,47623.47,UPI,Delivered
ORD001322,CUST00532,2026-09-08,PRD005,1,1768.08,UPI,Delivered
ORD001323,CUST00876,2025-04-14,PRD008,1,2936.03,UPI,Delivered
ORD001324,CUST01061,2026-04-23,PRD003,2,81028.37,Net Banking,Delivered
ORD001325,CUST00165,2025-09-28,PRD012,1,1451.23,Debit Card,Delivered
ORD001326,CUST00062,2025-11-18,PRD001,1,2442.85,UPI,Cancelled
ORD001327,CUST00063,2025-10-27,PRD002,1,14612.32,Net Banking,Delivered
ORD001328,CUST00167,2025-11-18,PRD002,3,44785.91,UPI,Delivered
ORD001329,CUST00900,2026-06-14,PRD009,3,73403.06,Net Banking,Delivered
ORD001330,CUST00053,2025-08-24,PRD012,1,1396.0,UPI,Delivered
ORD001331,CUST01033,2025-12-03,PRD011,1,9259.88,UPI,Cancelled
ORD001332,CUST01118,2025-06-01,PRD003,2,82042.21,Debit Card,Delivered
ORD001333,CUST01006,2025-06-28,PRD009,1,24559.91,Debit Card,Delivered
ORD001334,CUST01027,2026-05-08,PRD010,1,1892.83,Net Banking,Delivered
ORD001335,CUST00891,2026-07-28,PRD008,1,2713.75,Debit Card,Delivered
ORD001336,CUST00504,2026-08-08,PRD007,1,907.96,Net Banking,Delivered
ORD001337,CUST00564,2025-05-05,PRD009,1,23906.55,Credit Card,Delivered
ORD001338,CUST00846,2026-07-17,PRD003,1,42958.87,Debit Card,Delivered
ORD001339,CUST00101,2026-02-04,PRD006,1,1271.09,COD,Returned
ORD001340,CUST00086,2025-10-06,PRD009,3,71020.43,COD,Delivered
ORD001341,CUST00426,2026-03-06,PRD004,2,6728.02,COD,Delivered
ORD001342,CUST00728,2025-10-11,PRD001,2,4974.56,Net Banking,Cancelled
ORD001343,CUST00379,2025-11-12,PRD003,1,42147.59,UPI,Delivered
ORD001344,CUST00803,2025-12-20,PRD005,2,3438.17,Net Banking,Delivered
ORD001345,CUST00011,2026-02-01,PRD005,3,5376.57,Credit Card,Cancelled
ORD001346,CUST01122,2026-08-13,PRD008,2,5547.56,Credit Card,Returned
ORD001347,CUST00775,2025-05-12,PRD012,1,1358.72,Debit Card,Delivered
ORD001348,CUST00497,2025-08-28,PRD003,3,125083.81,Net Banking,Delivered
ORD001349,CUST00605,2025-09-21,PRD012,1,1445.81,Debit Card,Delivered
ORD001350,CUST00835,2026-01-19,PRD005,1,1777.31,Credit Card,Delivered
ORD001351,CUST00755,2026-07-18,PRD012,3,4241.07,UPI,Returned
ORD001352,CUST00635,2026-01-28,PRD005,1,1626.44,COD,Delivered
ORD001353,CUST00598,2026-06-19,PRD011,2,19890.29,Debit Card,Delivered
ORD001354,CUST00596,2025-11-06,PRD001,1,2306.35,Debit Card,Delivered
ORD001355,CUST00697,2025-09-11,PRD009,3,68934.78,UPI,Delivered
ORD001356,CUST00174,2025-09-09,PRD008,2,5873.3,Debit Card,Delivered
ORD001357,CUST01051,2025-06-25,PRD010,2,3965.24,Credit Card,Delivered
ORD001358,CUST00224,2025-06-06,PRD006,1,1234.18,Credit Card,Delivered
ORD001359,CUST00565,2026-06-03,PRD006,3,3688.78,UPI,Delivered
ORD001360,CUST00697,2026-04-21,PRD001,1,2263.48,Debit Card,Delivered
ORD001361,CUST00490,2026-09-06,PRD004,1,3416.79,Debit Card,Delivered
ORD001362,CUST00398,2025-07-12,PRD009,1,24707.71,UPI,Delivered
ORD001363,CUST00809,2025-12-26,PRD012,1,1469.91,UPI,Returned
ORD001364,CUST00194,2026-01-25,PRD012,2,2838.04,UPI,Delivered
ORD001365,CUST01115,2026-02-16,PRD001,2,4618.7,UPI,Delivered
ORD001366,CUST00406,2025-05-13,PRD008,1,2892.24,Credit Card,Delivered
ORD001367,CUST00081,2025-08-21,PRD007,1,994.63,Net Banking,Cancelled
ORD001368,CUST01035,2025-05-24,PRD008,1,2727.68,Net Banking,Delivered
ORD001369,CUST00834,2025-08-15,PRD009,3,74185.71,UPI,Returned
ORD001370,CUST00379,2025-11-13,PRD004,1,3159.39,UPI,Delivered
ORD001371,CUST00686,2026-07-12,PRD007,1,982.78,Net Banking,Delivered
ORD001372,CUST00027,2025-08-23,PRD004,3,9943.04,COD,Delivered
ORD001373,CUST00541,2026-07-29,PRD012,1,1438.45,COD,Returned
ORD001374,CUST00007,2026-09-05,PRD010,3,5617.93,Debit Card,Delivered
ORD001375,CUST00275,2026-05-01,PRD001,1,2266.82,UPI,Delivered
ORD001376,CUST01078,2026-08-02,PRD011,2,19076.55,Credit Card,Delivered
ORD001377,CUST00474,2026-03-15,PRD007,2,1965.65,Net Banking,Delivered
ORD001378,CUST00286,2025-06-05,PRD007,1,971.32,Credit Card,Delivered
ORD001379,CUST01036,2025-07-10,PRD003,1,39881.66,Debit Card,Delivered
ORD001380,CUST00857,2026-06-16,PRD002,1,13553.82,Debit Card,Delivered
ORD001381,CUST00267,2026-05-02,PRD009,2,48733.78,Debit Card,Delivered
ORD001382,CUST00044,2025-04-04,PRD006,1,1220.48,COD,Delivered
ORD001383,CUST00095,2026-07-21,PRD009,3,73094.65,COD,Delivered
ORD001384,CUST00037,2026-08-21,PRD001,1,2262.94,Credit Card,Returned
ORD001385,CUST00740,2026-01-06,PRD007,2,1815.86,UPI,Returned
ORD001386,CUST00792,2026-05-26,PRD003,3,120230.08,Credit Card,Delivered
ORD001387,CUST00205,2025-03-24,PRD003,1,40163.36,UPI,Delivered
ORD001388,CUST00881,2026-06-13,PRD009,2,47858.29,COD,Delivered
ORD001389,CUST00994,2025-04-03,PRD007,2,1826.69,Credit Card,Delivered
ORD001390,CUST01075,2025-07-08,PRD005,1,1626.36,Credit Card,Cancelled
ORD001391,CUST00623,2026-08-11,PRD009,1,24961.87,Credit Card,Cancelled
ORD001392,CUST00702,2026-01-23,PRD005,1,1739.11,Net Banking,Delivered
ORD001393,CUST01083,2026-04-20,PRD003,2,79408.38,Debit Card,Delivered
ORD001394,CUST00255,2025-12-27,PRD001,1,2361.94,UPI,Delivered
ORD001395,CUST00098,2026-06-12,PRD009,1,23951.15,UPI,Delivered
ORD001396,CUST00593,2025-08-27,PRD005,2,3243.88,COD,Delivered
ORD001397,CUST00523,2025-05-19,PRD010,1,1918.61,Net Banking,Delivered
ORD001398,CUST00862,2026-04-06,PRD010,2,3945.86,Debit Card,Returned
ORD001399,CUST01132,2026-06-20,PRD011,2,19490.09,COD,Cancelled
ORD001400,CUST00184,2025-11-15,PRD009,1,24457.85,Net Banking,Delivered
ORD001401,CUST00787,2025-11-09,PRD011,2,18658.84,UPI,Delivered
ORD001402,CUST00603,2025-08-10,PRD001,2,4782.83,Credit Card,Returned
ORD001403,CUST00359,2026-06-30,PRD004,1,3422.14,Credit Card,Delivered
ORD001404,CUST00603,2026-09-08,PRD003,2,82212.79,UPI,Delivered
ORD001405,CUST00836,2026-04-20,PRD010,3,5731.88,Credit Card,Delivered
ORD001406,CUST00816,2025-05-22,PRD011,1,9416.76,UPI,Delivered
ORD001407,CUST00906,2025-09-28,PRD003,3,123342.54,Credit Card,Delivered
ORD001408,CUST01065,2025-05-02,PRD010,1,1931.54,Debit Card,Delivered
ORD001409,CUST00500,2026-05-23,PRD009,1,23901.93,UPI,Delivered
ORD001410,CUST00584,2026-04-17,PRD001,1,2470.83,UPI,Delivered
ORD001411,CUST00292,2025-09-13,PRD012,2,2800.53,Net Banking,Delivered
ORD001412,CUST00302,2025-12-19,PRD007,2,1906.99,Credit Card,Cancelled
ORD001413,CUST00890,2025-08-17,PRD011,1,9549.66,Net Banking,Delivered
ORD001414,CUST00775,2026-02-24,PRD006,2,2578.12,Credit Card,Delivered
ORD001415,CUST00031,2025-12-22,PRD009,2,45489.44,Credit Card,Returned
ORD001416,CUST00390,2026-05-14,PRD009,1,24950.19,UPI,Delivered
ORD001417,CUST00516,2026-04-06,PRD004,1,3201.22,Net Banking,Delivered
ORD001418,CUST00637,2025-09-06,PRD009,1,22600.5,UPI,Delivered
ORD001419,CUST00337,2026-08-02,PRD008,1,2899.35,Net Banking,Delivered
ORD001420,CUST00890,2025-11-10,PRD010,2,3753.84,UPI,Delivered
ORD001421,CUST00240,2026-08-06,PRD007,2,1814.43,Credit Card,Delivered
ORD001422,CUST00686,2026-05-23,PRD001,1,2342.86,UPI,Delivered
ORD001423,CUST00572,2025-09-08,PRD002,1,13608.84,Debit Card,Delivered
ORD001424,CUST00112,2026-06-18,PRD008,2,5915.77,Net Banking,Cancelled
ORD001425,CUST00402,2026-03-13,PRD010,2,3848.87,UPI,Delivered
ORD001426,CUST00755,2026-07-07,PRD004,3,9464.95,COD,Delivered
ORD001427,CUST00903,2025-04-09,PRD008,2,5495.55,COD,Delivered
ORD001428,CUST00287,2026-02-26,PRD012,2,2821.61,Credit Card,Cancelled
ORD001429,CUST00816,2025-03-25,PRD003,1,42133.29,COD,Delivered
ORD001430,CUST00972,2025-06-02,PRD007,1,955.59,Net Banking,Delivered
ORD001431,CUST00137,2025-10-10,PRD005,1,1713.36,Net Banking,Delivered
ORD001432,CUST00539,2026-08-12,PRD002,1,14179.85,UPI,Delivered
ORD001433,CUST00272,2026-03-19,PRD006,1,1191.35,Debit Card,Cancelled
ORD001434,CUST00822,2025-08-11,PRD002,2,27235.64,UPI,Delivered
ORD001435,CUST00420,2025-06-10,PRD003,3,123874.88,UPI,Delivered
ORD001436,CUST00778,2026-06-03,PRD002,1,13856.04,Net Banking,Cancelled
ORD001437,CUST00651,2026-04-21,PRD003,2,82329.63,Debit Card,Delivered
ORD001438,CUST00771,2025-08-20,PRD002,1,13610.6,Net Banking,Delivered
ORD001439,CUST00608,2025-07-06,PRD005,1,1749.7,Credit Card,Delivered
ORD001440,CUST01186,2026-07-06,PRD006,1,1220.49,Net Banking,Delivered
ORD001441,CUST00089,2026-08-16,PRD002,2,29982.79,Credit Card,Delivered
ORD001442,CUST00926,2026-06-26,PRD004,3,9553.97,COD,Delivered
ORD001443,CUST01095,2026-04-29,PRD002,1,14610.4,COD,Delivered
ORD001444,CUST01052,2025-03-22,PRD003,1,42285.04,UPI,Delivered
ORD001445,CUST01007,2025-04-26,PRD010,2,3639.11,Credit Card,Returned
ORD001446,CUST00535,2026-01-16,PRD009,2,47728.72,COD,Delivered
ORD001447,CUST00897,2025-07-11,PRD004,2,6460.29,Net Banking,Returned
ORD001448,CUST00498,2025-06-25,PRD002,2,29042.66,Debit Card,Delivered
ORD001449,CUST00837,2025-11-01,PRD001,1,2436.59,UPI,Delivered
ORD001450,CUST01010,2025-08-10,PRD012,2,2889.07,COD,Delivered
ORD001451,CUST00244,2025-10-12,PRD008,2,5639.72,COD,Cancelled
ORD001452,CUST00484,2026-01-30,PRD007,2,1827.48,UPI,Cancelled
ORD001453,CUST00748,2026-02-28,PRD001,2,4540.36,Credit Card,Delivered
ORD001454,CUST00370,2025-12-07,PRD004,3,10154.68,UPI,Delivered
ORD001455,CUST00806,2026-03-10,PRD011,3,29328.93,Net Banking,Delivered
ORD001456,CUST00917,2025-06-26,PRD002,3,43059.57,UPI,Delivered
ORD001457,CUST01071,2025-08-30,PRD011,1,9569.66,Debit Card,Delivered
ORD001458,CUST01163,2025-07-24,PRD007,2,1988.99,Net Banking,Cancelled
ORD001459,CUST01092,2025-08-25,PRD009,3,70721.88,Net Banking,Delivered
ORD001460,CUST01110,2025-12-07,PRD005,2,3581.12,Credit Card,Returned
ORD001461,CUST00078,2026-05-25,PRD006,1,1258.96,Credit Card,Delivered
ORD001462,CUST01111,2025-10-18,PRD007,3,2904.51,Net Banking,Delivered
ORD001463,CUST00598,2025-09-29,PRD011,1,9604.64,Net Banking,Delivered
ORD001464,CUST01049,2025-12-05,PRD009,3,68127.38,Debit Card,Delivered
ORD001465,CUST00926,2025-05-12,PRD011,2,19922.87,UPI,Delivered
ORD001466,CUST00904,2025-05-20,PRD002,1,13852.0,Net Banking,Delivered
ORD001467,CUST00823,2026-07-09,PRD008,2,5721.65,Credit Card,Delivered
ORD001468,CUST00054,2026-05-02,PRD010,2,3910.14,Net Banking,Delivered
ORD001469,CUST00131,2025-08-23,PRD012,3,4254.79,Net Banking,Delivered
ORD001470,CUST01090,2026-08-26,PRD008,2,5912.24,Net Banking,Delivered
ORD001471,CUST00894,2025-09-12,PRD009,2,45767.75,Credit Card,Cancelled
ORD001472,CUST00656,2026-03-13,PRD009,2,49968.96,UPI,Delivered
ORD001473,CUST01090,2025-05-22,PRD006,3,3662.63,Credit Card,Delivered
ORD001474,CUST00487,2025-11-26,PRD006,1,1283.8,Debit Card,Delivered
ORD001475,CUST00800,2025-09-09,PRD007,3,2902.78,Net Banking,Delivered
ORD001476,CUST00079,2025-05-21,PRD001,3,6956.91,Net Banking,Delivered
ORD001477,CUST00361,2026-04-01,PRD012,1,1389.32,Credit Card,Returned
ORD001478,CUST01073,2026-04-05,PRD007,2,1837.38,Debit Card,Delivered
ORD001479,CUST00603,2026-05-12,PRD003,3,128373.17,Net Banking,Delivered
ORD001480,CUST01180,2025-12-07,PRD005,2,3318.15,Credit Card,Returned
ORD001481,CUST01119,2026-05-29,PRD010,1,1831.97,UPI,Delivered
ORD001482,CUST00672,2025-12-10,PRD003,2,83610.87,COD,Cancelled
ORD001483,CUST00365,2025-10-29,PRD006,2,2487.7,COD,Delivered
ORD001484,CUST00518,2025-07-25,PRD004,3,10003.37,Debit Card,Delivered
ORD001485,CUST00210,2025-08-25,PRD004,2,6795.49,Debit Card,Delivered
ORD001486,CUST00750,2025-12-20,PRD001,3,6944.36,COD,Delivered
ORD001487,CUST01145,2026-07-14,PRD006,1,1267.3,Debit Card,Delivered
ORD001488,CUST00536,2026-05-17,PRD004,1,3368.88,UPI,Delivered
ORD001489,CUST01050,2025-04-22,PRD010,1,1821.73,COD,Delivered
ORD001490,CUST00992,2026-05-11,PRD003,1,42281.02,Debit Card,Delivered
ORD001491,CUST01192,2025-08-09,PRD004,1,3179.19,Debit Card,Cancelled
ORD001492,CUST00431,2025-09-08,PRD007,1,928.44,UPI,Delivered
ORD001493,CUST00670,2025-10-18,PRD006,1,1263.79,Debit Card,Delivered
ORD001494,CUST00440,2025-11-14,PRD007,2,1988.13,UPI,Cancelled
ORD001495,CUST00488,2025-10-22,PRD007,2,1807.35,Net Banking,Returned
ORD001496,CUST00545,2026-07-26,PRD003,3,126447.79,Debit Card,Returned
ORD001497,CUST00179,2025-08-12,PRD001,1,2344.79,Net Banking,Delivered
ORD001498,CUST00250,2026-04-18,PRD012,2,2866.53,Net Banking,Delivered
ORD001499,CUST00270,2025-09-20,PRD008,1,,Net Banking,Delivered
ORD001500,CUST01079,2026-06-06,PRD009,1,24724.47,Debit Card,Delivered
ORD001501,CUST01142,2025-09-03,PRD007,2,1863.03,Net Banking,Delivered
ORD001502,CUST01038,2025-10-28,PRD007,2,,Credit Card,Delivered
ORD001503,CUST00284,2026-01-24,PRD008,3,8400.76,Debit Card,Delivered
ORD001504,CUST01109,2025-06-18,PRD011,1,9421.02,Debit Card,Cancelled
ORD001505,CUST00650,2025-07-10,PRD012,2,2848.71,Debit Card,Delivered
ORD001506,CUST00244,2026-02-21,PRD002,3,41992.53,Credit Card,Delivered
ORD001507,CUST00013,2026-08-14,PRD001,1,2325.78,Credit Card,Delivered
ORD001508,CUST00165,2026-02-15,PRD011,1,9235.5,UPI,Delivered
ORD001509,CUST00668,2025-09-15,PRD006,1,1211.18,COD,Delivered
ORD001510,CUST00070,2026-02-10,PRD009,1,23563.26,Credit Card,Delivered
ORD001511,CUST00206,2025-03-31,PRD005,1,1712.61,Net Banking,Delivered
ORD001512,CUST00785,2026-04-15,PRD007,2,1941.4,Credit Card,Delivered
ORD001513,CUST01024,2026-05-28,PRD012,1,1483.84,COD,Delivered
ORD001514,CUST00600,2025-05-08,PRD011,2,18010.93,Debit Card,Delivered
ORD001515,CUST01056,2026-04-05,PRD012,3,4213.16,Credit Card,Delivered
ORD001516,CUST00143,2026-07-26,PRD009,1,22931.27,Net Banking,Returned
ORD001517,CUST00217,2026-05-09,PRD012,1,1358.53,Credit Card,Delivered
ORD001518,CUST00294,2026-01-13,PRD011,1,9623.11,UPI,Delivered
ORD001519,CUST00773,2026-03-09,PRD012,1,1426.99,COD,Returned
ORD001520,CUST00538,2025-12-26,PRD008,1,2864.87,Debit Card,Delivered
ORD001521,CUST00050,2025-10-02,PRD009,1,23509.12,UPI,Cancelled
ORD001522,CUST00934,2025-07-06,PRD003,1,40763.39,Debit Card,Returned
ORD001523,CUST00534,2025-06-13,PRD012,1,1388.92,Credit Card,Delivered
ORD001524,CUST00777,2026-01-04,PRD003,2,80196.87,Net Banking,Delivered
ORD001525,CUST00185,2026-06-28,PRD009,3,70365.28,Net Banking,Cancelled
ORD001526,CUST00494,2025-07-22,PRD012,1,1431.45,Credit Card,Delivered
ORD001527,CUST00901,2026-05-27,PRD002,3,40782.23,Credit Card,Delivered
ORD001528,CUST00407,2026-07-25,PRD008,3,8930.24,Net Banking,Cancelled
ORD001529,CUST00382,2025-09-16,PRD001,1,2287.88,Net Banking,Delivered
ORD001530,CUST00439,2025-07-15,PRD012,2,2984.61,COD,Returned
ORD001531,CUST00670,2026-04-21,PRD011,2,18604.54,Net Banking,Delivered
ORD001532,CUST01128,2026-08-10,PRD003,1,40097.01,Debit Card,Returned
ORD001533,CUST00501,2025-04-09,PRD010,2,3820.47,Debit Card,Delivered
ORD001534,CUST00547,2025-03-31,PRD007,1,963.5,COD,Delivered
ORD001535,CUST00449,2026-08-10,PRD003,2,85498.34,Net Banking,Delivered
ORD001536,CUST00682,2025-05-15,PRD005,1,1790.56,COD,Delivered
ORD001537,CUST00239,2025-10-21,PRD003,2,84690.35,Net Banking,Delivered
ORD001538,CUST00899,2025-12-07,PRD001,1,2359.09,Credit Card,Delivered
ORD001539,CUST00114,2025-06-13,PRD006,1,1246.51,Net Banking,Delivered
ORD001540,CUST01020,2025-08-30,PRD012,1,1455.22,Debit Card,Delivered
ORD001541,CUST00284,2025-07-23,PRD010,2,3805.67,Credit Card,Delivered
ORD001542,CUST00306,2026-05-12,PRD001,3,6821.19,Debit Card,Cancelled
ORD001543,CUST00814,2025-08-01,PRD012,3,4293.73,Credit Card,Returned
ORD001544,CUST00078,2025-08-15,PRD001,1,2371.29,COD,Cancelled
ORD001545,CUST01063,2025-05-26,PRD009,2,47189.96,Credit Card,Returned
ORD001546,CUST00763,2026-05-18,PRD011,2,18471.74,Net Banking,Delivered
ORD001547,CUST00808,2026-03-09,PRD001,1,2318.6,Debit Card,Delivered
ORD001548,CUST00484,2025-05-30,PRD007,3,2868.93,Net Banking,Delivered
ORD001549,CUST00657,2026-04-24,PRD002,2,29503.59,Credit Card,Delivered
ORD001550,CUST00431,2025-08-13,PRD012,2,2958.3,UPI,Returned
ORD001551,CUST00306,2025-05-05,PRD011,2,19851.74,Net Banking,Delivered
ORD001552,CUST00714,2025-04-29,PRD011,1,9197.92,Debit Card,Delivered
ORD001553,CUST01048,2026-04-14,PRD004,1,3217.8,UPI,Delivered
ORD001554,CUST01181,2026-05-06,PRD007,2,1935.42,COD,Delivered
ORD001555,CUST00191,2025-10-31,PRD010,1,1808.78,Credit Card,Delivered
ORD001556,CUST00311,2025-03-28,PRD002,1,14799.11,COD,Delivered
ORD001557,CUST00840,2026-06-12,PRD008,3,8200.91,UPI,Delivered
ORD001558,CUST00238,2026-02-10,PRD002,2,27386.68,Credit Card,Delivered
ORD001559,CUST00086,2025-06-10,PRD002,2,28337.58,Debit Card,Cancelled
ORD001560,CUST01084,2026-04-22,PRD008,1,2885.93,Credit Card,Delivered
ORD001561,CUST00076,2026-05-23,PRD005,2,3375.03,Credit Card,Delivered
ORD001562,CUST01099,2025-07-03,PRD001,3,7235.07,Debit Card,Delivered
ORD001563,CUST01067,2026-02-11,PRD002,1,,UPI,Cancelled
ORD001564,CUST00185,2025-09-05,PRD005,1,1741.98,Net Banking,Cancelled
ORD001565,CUST00288,2025-09-11,PRD006,1,1211.53,Credit Card,Delivered
ORD001566,CUST00308,2025-12-22,PRD010,1,1802.52,Net Banking,Delivered
ORD001567,CUST00397,2025-04-02,PRD012,1,1401.56,COD,Delivered
ORD001568,CUST00136,2025-08-15,PRD012,3,4409.47,Credit Card,Delivered
ORD001569,CUST01166,2025-07-08,PRD010,1,1937.94,COD,Delivered
ORD001570,CUST00035,2025-08-10,PRD002,1,13677.06,Debit Card,Delivered
ORD001571,CUST00391,2026-03-10,PRD007,1,953.01,COD,Delivered
ORD001572,CUST00629,2025-11-30,PRD003,1,39814.31,UPI,Returned
ORD001573,CUST00320,2025-08-25,PRD001,1,2481.55,COD,Delivered
ORD001574,CUST00253,2025-05-10,PRD006,2,2398.16,COD,Delivered
ORD001575,CUST00570,2026-08-25,PRD001,1,2264.47,UPI,Delivered
ORD001576,CUST00884,2026-01-17,PRD007,2,1843.79,Credit Card,Delivered
ORD001577,CUST00577,2025-12-07,PRD009,3,68300.07,Debit Card,Delivered
ORD001578,CUST00535,2026-07-24,PRD003,3,116195.05,Debit Card,Delivered
ORD001579,CUST00067,2026-01-02,PRD004,1,3364.69,COD,Delivered
ORD001580,CUST01017,2025-07-31,PRD010,3,5651.09,Debit Card,Delivered
ORD001581,CUST00133,2025-03-30,PRD006,2,2540.42,Debit Card,Delivered
